"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"235427_at",-1.31798066666667,8.52590983333333,-8.01434268069957,8.14325530325753e-13,2.33963470155337e-11,18.6406706330567
"232267_at",-1.54897466666667,7.9954355,-8.00930190477299,8.36372182181791e-13,2.39725937215593e-11,18.6144162957435
"1554503_a_at",-1.00912316666667,7.15806975,-8.00925626860061,8.36574464028077e-13,2.39725937215593e-11,18.6141786270073
"232204_at",-1.0667645,7.29398891666667,-8.00915361446203,8.37029655052974e-13,2.39730730172977e-11,18.6136440157287
"202497_x_at",-1.24409283333333,9.09371258333333,-8.00611758068537,8.50603924366428e-13,2.43236242493381e-11,18.597833609589
"212845_at",-1.17562366666666,9.509742,-8.00565721637332,8.5268124603299e-13,2.43675956920432e-11,18.5954363781899
"232181_at",-1.15966683333333,6.19235241666667,-8.00166476118826,8.70909270393898e-13,2.48393136978541e-11,18.5746483880665
"208650_s_at",1.897373,8.89452266666667,7.99937796394803,8.81523742490116e-13,2.50896983970052e-11,18.562742837374
"205442_at",-1.54250516666667,6.71115058333333,-7.99715803388334,8.91950759121556e-13,2.53600664352424e-11,18.551186379605
"1555233_at",-1.5793355,7.11006508333333,-7.99507945332246,9.01824896334933e-13,2.56008703048351e-11,18.5403666212471
"227133_at",1.11823816666667,6.99381191666667,7.99435893766185,9.05272934685368e-13,2.56854165562649e-11,18.5366162739991
"222780_s_at",-1.018705,5.95102883333333,-7.98008534713701,9.76343914853939e-13,2.76016564346635e-11,18.4623417896769
"235771_at",-1.091779,4.94714416666667,-7.97736716977043,9.90493537842003e-13,2.79727449284667e-11,18.4482019031504
"235759_at",-1.161132,5.68482416666667,-7.97305642494607,1.01335218570222e-12,2.85740230805924e-11,18.4257804869161
"226304_at",-1.34985066666667,7.15121583333333,-7.96369748978554,1.06479962424339e-12,2.99167109226658e-11,18.3771145363255
"1554408_a_at",1.14216383333333,7.88078091666667,7.95172108180099,1.13443645877269e-12,3.17427397049113e-11,18.3148630310721
"203554_x_at",1.34985216666667,9.52761375,7.95160036731179,1.13516089679288e-12,3.17467631878009e-11,18.3142357202171
"213164_at",1.01476,9.90020666666667,7.94491870800335,1.1759840978221e-12,3.28045564022569e-11,18.2795179844237
"205863_at",-2.65071433333333,7.31628933333333,-7.94130936355568,1.19863947709128e-12,3.33006165701046e-11,18.2607676069152
"213895_at",-1.93501966666667,7.160453,-7.93876991800699,1.21483853121151e-12,3.37163942609082e-11,18.2475768575869
"236698_at",-1.1343105,5.98617775,-7.93840536919714,1.21718175744697e-12,3.37642884771248e-11,18.2456833716884
"210066_s_at",-2.55474866666666,6.73016683333333,-7.93671884489977,1.2280808626384e-12,3.40320938493434e-11,18.2369238194423
"225720_at",-1.54818866666667,7.67736383333333,-7.93617839441282,1.2315939721421e-12,3.4112158270957e-11,18.2341169212652
"226682_at",-1.22307083333333,9.37053608333333,-7.93337845799492,1.24995494038318e-12,3.4568177220764e-11,18.2195760290829
"228854_at",-2.52328783333333,10.0830644166667,-7.92704183949721,1.29251820822539e-12,3.57091627259845e-11,18.1866738912961
"214146_s_at",-2.43367916666667,7.32107025,-7.92693654191584,1.29323752041911e-12,3.57109906206639e-11,18.1861272139858
"213007_at",1.03899266666667,6.545196,7.92654255584772,1.29593245935407e-12,3.57673433696031e-11,18.1840817617827
"201417_at",1.025198,11.1328493333333,7.92335375398899,1.31795072993133e-12,3.63383540892564e-11,18.1675276465464
"218542_at",1.62024233333333,5.73232533333333,7.9200003741098,1.34150627441922e-12,3.69319514369945e-11,18.1501213534434
"215945_s_at",1.04672866666666,7.08734083333333,7.91807700052473,1.35520505671086e-12,3.72528086856041e-11,18.1401387725049
"208078_s_at",-1.46489166666666,10.0391515,-7.91749608730189,1.35936972828749e-12,3.73485125096072e-11,18.1371238969642
"218899_s_at",-1.2279485,5.71802958333333,-7.91526021137541,1.37551807892137e-12,3.77542424523222e-11,18.1255205811619
"1554624_a_at",-1.00869733333333,6.03147016666667,-7.91241858421821,1.39631660378335e-12,3.82291488792462e-11,18.1107751077625
"219918_s_at",1.71439883333333,5.83518358333333,7.91179547015866,1.40091890792148e-12,3.83359566019053e-11,18.1075419272607
"205894_at",1.64067,7.51081266666667,7.91027257571663,1.4122304692118e-12,3.86068504520775e-11,18.0996403446347
"229116_at",-1.124524,5.91891266666667,-7.90813690028313,1.42824652301991e-12,3.89862100080446e-11,18.0885601183771
"222722_at",-2.19401883333334,7.83305408333333,-7.90758747923328,1.43239588262118e-12,3.90799625161242e-11,18.0857097829455
"229824_at",-1.38715083333333,7.02919725,-7.89814866025934,1.50557881299399e-12,4.09539908459933e-11,18.0367517765301
"218952_at",1.43483533333333,7.43325433333333,7.89277568928626,1.54888373944142e-12,4.19857305175805e-11,18.0088909006311
"242051_at",-1.32662533333333,6.22645716666667,-7.88926181743068,1.57787146603941e-12,4.2686849285356e-11,17.990673329067
"202202_s_at",-1.03565616666667,9.23945358333333,-7.8863309581528,1.60246124239239e-12,4.32878302508912e-11,17.9754802946766
"213664_at",-1.843824,9.11879083333333,-7.88047322367718,1.65275344557641e-12,4.45363699541104e-11,17.9451201340061
"224663_s_at",-1.0446415,9.11873091666667,-7.8752870896646,1.69858589156261e-12,4.57263336391854e-11,17.9182466831943
"215806_x_at",-1.20987616666667,7.17144241666667,-7.87003463209327,1.74629080487738e-12,4.68951128470877e-11,17.8910351807855
"224476_s_at",1.17594916666667,7.26951625,7.86793544257812,1.76572648254768e-12,4.73705080634418e-11,17.8801614572726
"209173_at",1.64061766666666,11.3504688333333,7.86589210075675,1.7848513528413e-12,4.783157910884e-11,17.869577893762
"212099_at",-1.08464916666667,11.99428275,-7.85929277965843,1.84803438625116e-12,4.92643978879971e-11,17.8354023481152
"232361_s_at",1.23167333333333,6.84445916666667,7.85186891112359,1.92176944748334e-12,5.11302893144290e-11,17.7969675201472
"226287_at",1.00156333333333,6.89929633333333,7.8513216620734,1.92731900957108e-12,5.12529994398342e-11,17.7941347558692
"206941_x_at",-1.29359516666667,5.36201608333333,-7.84989313558727,1.94188055671681e-12,5.16151285554164e-11,17.7867404650562
"205472_s_at",-1.05225,5.18963383333333,-7.84499968761398,1.99259442249736e-12,5.28090644934769e-11,17.7614143755223
"203543_s_at",-1.66848066666667,9.40147633333333,-7.84438349724467,1.99907290445147e-12,5.29550925634128e-11,17.7582256288319
"209772_s_at",1.56843433333333,8.73724766666667,7.8363008861908,2.08601319809046e-12,5.51512435230155e-11,17.7164059428186
"204621_s_at",-1.76098383333334,8.16632041666667,-7.83487598786448,2.10172470449696e-12,5.55397768092659e-11,17.7090348865687
"219681_s_at",-1.16169416666667,10.6919595833333,-7.83442640887283,2.10670628608709e-12,5.56445247303438e-11,17.7067092844187
"238720_at",-1.68473566666667,6.589069,-7.8332702373349,2.11957120611803e-12,5.59392355845848e-11,17.7007287830083
"209369_at",-1.77647783333333,10.1597515833333,-7.82831242047786,2.17562789035687e-12,5.72712830550128e-11,17.6750867707107
"215059_at",-1.52238633333334,7.9413695,-7.8278472564046,2.18096230371795e-12,5.73840779382958e-11,17.6726811890378
"204622_x_at",-1.8711305,8.64170941666667,-7.82535071513564,2.20981481950657e-12,5.80594066585881e-11,17.6597711779195
"228532_at",-1.08516216666667,9.62457975,-7.82265623165627,2.24138028474315e-12,5.87475872810796e-11,17.645839043777
"225540_at",-1.3296165,8.62832708333333,-7.82238390126204,2.24459539577496e-12,5.87657999371761e-11,17.6444310132559
"1558217_at",1.12266883333333,7.13483425,7.81109719886063,2.38195038061057e-12,6.20748985032806e-11,17.586089076768
"229151_at",-1.72437316666667,5.54605008333333,-7.80889462849924,2.40971222434494e-12,6.27087176897001e-11,17.5747069340555
"227099_s_at",-1.3500525,11.5229170833333,-7.80776428565649,2.42408388295297e-12,6.30527051857535e-11,17.568866100628
"201340_s_at",1.30887666666667,6.793429,7.80714135262749,2.43204045416431e-12,6.31995303381339e-11,17.5656473271974
"203325_s_at",1.14641633333333,9.06569266666667,7.80014245419825,2.52323752080331e-12,6.54449769686531e-11,17.5294887858679
"223821_s_at",1.18076583333333,6.22453108333333,7.79848784247554,2.54528889409721e-12,6.59543461065237e-11,17.5209420522569
"228731_at",-1.647505,8.3214065,-7.79733098080224,2.56082018106156e-12,6.63178839166724e-11,17.5149667428029
"212225_at",-1.14648883333333,6.15026208333333,-7.79672770762582,2.56895662775438e-12,6.64731205028256e-11,17.511850887653
"204875_s_at",1.10429566666666,7.8984995,7.79642409101423,2.57306125909793e-12,6.65452012116372e-11,17.5102827626874
"204466_s_at",-1.1898875,7.46733325,-7.78340078021138,2.75539086506717e-12,7.08945861400223e-11,17.4430381986277
"225790_at",-1.35583383333333,7.37596425,-7.78229063989493,2.77151383731962e-12,7.12758791417923e-11,17.4373077746367
"202067_s_at",-1.25504716666666,8.57446158333333,-7.77273281104782,2.91425674305485e-12,7.44913452204413e-11,17.3879822191027
"219439_at",1.00514166666667,8.228499,7.77217120117298,2.92286758752685e-12,7.467653520936e-11,17.385084501246
"219493_at",1.15271383333334,5.26902908333333,7.77185610044754,2.92770990275911e-12,7.47420901732635e-11,17.3834587172836
"223775_at",-1.56087266666667,5.67211766666667,-7.76883393769395,2.97455937722069e-12,7.58554262824353e-11,17.3678667441534
"236313_at",-1.55183133333333,7.73847816666667,-7.76707176907455,3.00221912813986e-12,7.63826574365038e-11,17.3587762528486
"219355_at",-1.0439145,6.52106958333333,-7.76553125566809,3.02660874257382e-12,7.69673641861506e-11,17.3508297612485
"212022_s_at",1.10284883333334,6.18738025,7.76415569514498,3.04855295641028e-12,7.74688953766366e-11,17.3437345849798
"223075_s_at",-1.07223016666667,8.14214058333333,-7.76120011872798,3.09623869159191e-12,7.85189473389554e-11,17.3284910272536
"228218_at",-1.13964316666667,7.46139125,-7.75581424485805,3.18504691324667e-12,8.065884204806e-11,17.3007179217993
"203417_at",1.10327716666667,8.84341858333333,7.74997896141165,3.28412071020277e-12,8.30524051019133e-11,17.2706344533856
"228956_at",1.77256433333334,5.55018683333333,7.74939820996866,3.29414675113141e-12,8.32674404152148e-11,17.2676408267664
"207655_s_at",1.06953083333333,7.90374425,7.74816127660464,3.31560243232304e-12,8.37710549848716e-11,17.2612649926063
"227801_at",1.1523335,5.55351625,7.7475870586068,3.32560982624757e-12,8.39463145198919e-11,17.2583052705021
"202498_s_at",-1.47102333333333,8.11027533333333,-7.74608109190642,3.3519982540277e-12,8.45219309221215e-11,17.250543327315
"229584_at",-2.09880283333334,9.51505391666667,-7.74523605839937,3.3668963420255e-12,8.47537097146611e-11,17.2461881335069
"232056_at",-2.096562,7.6932485,-7.74373650645852,3.39349567162482e-12,8.53839741583465e-11,17.2384600184275
"201041_s_at",-1.15214383333333,12.93376975,-7.741777742854,3.4285549709921e-12,8.62057672078832e-11,17.2283660399518
"234066_at",-1.32689516666667,7.09959775,-7.73940394723163,3.47152493554878e-12,8.70765963603816e-11,17.2161344222615
"204446_s_at",-1.08523199999999,10.7796056666667,-7.73938250512955,3.47191550188627e-12,8.70765963603816e-11,17.2160239416859
"229538_s_at",1.09767116666667,5.74181658333333,7.72521113522832,3.73982197910411e-12,9.35383196283245e-11,17.1430278392473
"227410_at",-1.29647966666667,8.70777333333333,-7.71746657579098,3.89479918673736e-12,9.70239300380729e-11,17.1031545599329
"229936_at",1.776461,7.33000983333333,7.71608189976941,3.92317216881911e-12,9.76773398589183e-11,17.0960268716642
"221031_s_at",-1.76048333333333,9.32346666666667,-7.71444711518719,3.95693419832662e-12,9.84730893461575e-11,17.0876122810228
"235609_at",1.07146133333333,5.28123966666667,7.71162431526661,4.01591159919995e-12,9.97591852277406e-11,17.0730841053056
"206359_at",-1.362171,9.30141666666667,-7.71015466111102,4.04696190111033e-12,1.00439238285614e-10,17.0655208952923
"219654_at",-1.318718,7.8344195,-7.70446811642045,4.16936575493466e-12,1.03242786526745e-10,17.0362610032032
"213068_at",-1.65897316666667,8.65827558333333,-7.70402519075237,4.17905260852708e-12,1.03435808678686e-10,17.0339822469785
"223381_at",1.44242166666666,5.061424,7.69806732099103,4.31154355930323e-12,1.06377998242285e-10,17.0033345297345
"207542_s_at",-1.788922,10.2514371666667,-7.69789918120656,4.3153425089053e-12,1.06407441114373e-10,17.0024697206772
"225915_at",-1.49101283333333,7.54074891666667,-7.69729985227948,4.32891078580485e-12,1.06662098789491e-10,16.9993871873116
"227646_at",-1.24255283333333,8.09778475,-7.68585536176476,4.59627993833291e-12,1.12388911282805e-10,16.940539980183
"229504_at",-1.04967133333334,7.76709066666667,-7.68402439142141,4.64055021060128e-12,1.13420689657856e-10,16.9311278984322
"219228_at",-1.177646,8.86374066666667,-7.68034381944716,4.73082535019367e-12,1.15420738965568e-10,16.9122102279772
"205959_at",1.843859,5.75177916666667,7.67889406951214,4.76686053442051e-12,1.16196210307375e-10,16.9047595302601
"201236_s_at",-1.0087345,11.2900294166667,-7.67667529125103,4.82253885579453e-12,1.17344153066563e-10,16.8933574779111
"1552398_a_at",-1.348253,6.8908345,-7.67297843675266,4.91674506271021e-12,1.19370797648171e-10,16.8743622093885
"227253_at",2.36733600000001,8.25600783333333,7.67046865011727,4.98173981676701e-12,1.2082942016663e-10,16.861468110526
"226228_at",-3.03574433333334,10.601619,-7.66958364676781,5.00486104607826e-12,1.21294670963798e-10,16.856921718693
"203213_at",1.16650816666667,8.07924408333333,7.66820986859437,5.0409628967671e-12,1.22061402294394e-10,16.8498647678913
"202949_s_at",1.1628955,9.20526475,7.66715514057422,5.06885559077901e-12,1.22573940480249e-10,16.8444470315615
"204475_at",3.04218816666666,6.79340341666667,7.66269502249774,5.1885079848389e-12,1.25263685141172e-10,16.8215398725016
"1553994_at",1.24139933333333,6.64846066666667,7.66266768095142,5.18925005660274e-12,1.25263685141172e-10,16.8213994601915
"215306_at",-1.07245783333333,7.30036058333333,-7.66220209854554,5.20190251732351e-12,1.25513689379816e-10,16.819008491051
"203485_at",-1.25783,7.1303545,-7.64405845681355,5.71954369035381e-12,1.37336869244662e-10,16.7258711400631
"212187_x_at",-1.50021749999999,11.3059279166667,-7.64316164622247,5.7464151005109e-12,1.37861011680752e-10,16.7212694491561
"229967_at",-1.71060266666666,6.69201166666667,-7.64218705661177,5.77575905924078e-12,1.38443501343266e-10,16.7162688680034
"228692_at",-1.402979,6.46843516666667,-7.63436120427832,6.01684140578872e-12,1.43843814543725e-10,16.6761225690743
"1554789_a_at",-1.2638975,5.43961408333333,-7.63117468141072,6.1178414140068e-12,1.46150562870994e-10,16.6597798416354
"222446_s_at",1.020741,9.35863066666667,7.63109097378274,6.12051715951332e-12,1.46150562870994e-10,16.6593505614018
"202992_at",-1.93706916666667,10.57983675,-7.628631537214,6.19965426263097e-12,1.47762029995357e-10,16.6467384774332
"216641_s_at",1.026749,7.457585,7.62453675371653,6.33366988804911e-12,1.50562348316994e-10,16.6257433443797
"238909_at",-1.575502,8.451946,-7.6210086174895,6.45144233076892e-12,1.53295353948192e-10,16.6076566578005
"223609_at",-1.15551166666667,6.53232983333333,-7.61515826521413,6.65153895287772e-12,1.57657756626271e-10,16.577671632115
"216248_s_at",-1.927674,8.09542766666667,-7.6151393026553,6.65219742723855e-12,1.57657756626271e-10,16.5775744554144
"203954_x_at",1.1713105,9.07232608333333,7.61052445756854,6.8143858570466e-12,1.61358400491132e-10,16.553927398137
"207072_at",-1.13697416666667,7.24177541666667,-7.60880335648814,6.8758729528446e-12,1.62639870835514e-10,16.5451095128878
"207850_at",-1.98483616666667,7.57752158333333,-7.60876002419075,6.87742810007698e-12,1.62639870835514e-10,16.5448875131189
"1557938_s_at",-1.32221,9.65487433333333,-7.60607314620303,6.97454178149012e-12,1.64580523048326e-10,16.5311229627288
"211748_x_at",-1.46924366666666,11.9076698333333,-7.6023164375658,7.11260760482396e-12,1.67621474480065e-10,16.511880597021
"228969_at",1.50551033333333,8.38855816666667,7.60179984806378,7.13180403130418e-12,1.68001458600412e-10,16.5092348116476
"1560916_a_at",1.22313266666667,6.94071766666667,7.59382501810859,7.43475254349197e-12,1.74536322591423e-10,16.4683984521779
"201467_s_at",1.56988966666667,8.21352316666667,7.59205211870532,7.50381691848709e-12,1.76082055801838e-10,16.4593220501095
"1552289_a_at",1.15129133333333,6.25756266666667,7.58869145734612,7.6364846331025e-12,1.78888087966958e-10,16.4421190675747
"210325_at",1.21783716666666,6.84520975,7.58854107498017,7.64247530596086e-12,1.78951750472552e-10,16.4413493325514
"206576_s_at",1.06554133333333,7.4438635,7.58593619358267,7.74698687706693e-12,1.81011327993006e-10,16.4280170330071
"203418_at",1.16764016666667,5.74755108333333,7.58545482549123,7.76645466315261e-12,1.81388683770982e-10,16.4255534687501
"228827_at",-1.16595316666667,7.93915175,-7.58454595591997,7.80334412586735e-12,1.82016996621927e-10,16.4209021681668
"222958_s_at",1.15640983333333,5.33494075,7.58118685645955,7.94119870258694e-12,1.8507461170671e-10,16.4037130557252
"225144_at",-1.10009683333333,10.3890510833333,-7.5807494733545,7.95932535969088e-12,1.85339060494505e-10,16.4014750820237
"209291_at",-1.4482375,10.0457915833333,-7.57900170552212,8.03216942209791e-12,1.86955667583313e-10,16.3925326623175
"203372_s_at",-2.325988,7.7417775,-7.57831520214234,8.06096227717997e-12,1.87508195431912e-10,16.3890203765999
"201014_s_at",1.08343283333333,8.19166891666667,7.57309123453348,8.28344188947606e-12,1.920967556297e-10,16.3622971478727
